Chord,E,A,D,G,B,E2,Structure,Note1,Note2,Note3,Note4,Note5,Note6
E7 1,0,2,0,1,4,0,1;3;5;b7,E,B,D,G#,D,E
E7 2,0,3,2,4,1,0,1;3;5;b7,E,E,G#,D,E,E
E7 3,0,1,3,1,4,1,1;3;5;b7,E,E,B,D,G#,B
E7 4,0,2,0,1,0,0,1;3;5;b7,E,B,D,G#,B,E
E7 5,x,1,3,1,4,1,1;3;5;b7,x,E,B,D,G#,B
E7 6,0,2,3,1,4,0,1;3;5;b7,E,B,E,G#,D,E
E7 7,x,3,2,4,1,x,1;3;5;b7,x,E,G#,D,E,x
E7 8,0,2,1,3,0,4,1;3;5;b7,E,E,G#,D,B,B
E7 9,x,x,1,1,1,2,1;3;5;b7,x,x,B,E,G#,D
E7 10,x,x,x,2,1,3,1;3;5;b7,x,x,x,B,D,G#
E7 11,x,2,1,3,x,x,1;3;5;b7,x,E,G#,D,x,x
E7 12,x,x,1,3,2,4,1;3;5;b7,x,x,E,B,D,G#
E7 13,0,x,1,3,x,x,1;3;5;b7,E,x,G#,D,x,x
E7 14,x,2,0,1,4,0,1;3;5;b7,x,B,D,G#,D,E
E7 15,0,4,x,x,x,x,1;3;5;b7,E,D,x,x,x,x
E7 16,x,x,2,1,4,0,1;3;5;b7,x,x,E,G#,D,E
E7 17,x,x,x,1,1,2,1;3;5;b7,x,x,x,E,G#,D
E7 18,x,1,x,2,4,0,1;3;5;b7,x,E,x,D,G#,E
E7 19,x,1,x,1,3,1,1;3;5;b7,x,E,x,D,G#,B
E7 20,x,2,1,3,x,4,1;3;5;b7,x,E,G#,D,x,B
E9 1,0,2,0,1,4,3,1;3;5;b7;9,E,B,D,G#,D,F#
E9 2,0,2,1,3,4,0,1;3;5;b7;9,E,E,G#,D,F#,E
E9 3,0,1,3,2,4,0,1;3;5;b7;9,E,G#,D,F#,B,E
E11 1,0,1,1,1,2,1,1;3;5;b7;9;11,E,B,E,A,D,F#
E11 2,0,1,1,1,1,1,1;3;5;b7;9;11,E,E,A,D,F#,B
E11 3,0,x,3,2,1,0,1;3;5;b7;9;11,E,x,D,F#,A,E
E13 1,0,x,0,1,2,3,1;3;5;b7;9;11;13,E,x,D,G#,C#,F#
E13 2,0,x,1,2,3,4,1;3;5;b7;9;11;13,E,x,G#,D,F#,C#
E13 3,0,x,4,3,1,1,1;3;5;b7;9;11;13,E,x,D,F#,G#,C#
E13 4,0,2,0,1,3,0,1;3;5;b7;9;11;13,E,B,D,G#,C#,E
E13 5,x,2,1,3,3,4,1;3;5;b7;9;11;13,x,E,G#,D,F#,C#
E13 6,x,1,3,4,2,x,1;3;5;b7;9;11;13,x,D,G#,C#,E,x
E13 7,x,x,1,3,3,4,1;3;5;b7;9;11;13,x,x,G#,D,F#,C#
E13 8,0,1,3,4,2,x,1;3;5;b7;9;11;13,E,D,G#,C#,E,x
E43991 1,0,x,2,1,3,4,1;3;5;6;9,E,x,E,G#,C#,F#
E43991 2,0,2,1,1,3,4,1;3;5;6;9,E,E,G#,C#,F#,B
E43991 3,0,1,1,1,2,3,1;3;5;6;9,E,G#,C#,F#,B,E
E13(b9) 1,0,x,x,1,3,2,1;3;5;b7;b9;11;13,E,x,x,G#,C#,F
E7(#11) 1,x,1,3,1,x,x,1;3;5;b7;#11,x,E,A#,D,x,x
E7(#11) 2,x,x,x,1,3,2,1;3;5;b7;#11,x,x,x,E,A#,D
E7(#5) 1,0,x,0,2,3,0,1;3;#5;b7,E,x,D,G#,B#,E
E7(#5) 2,0,1,2,1,1,x,1;3;#5;b7,E,D,G#,B#,E,x
E7(#5) 3,0,1,4,1,3,2,1;3;#5;b7,E,E,B#,D,G#,B#
E7(#5) 4,0,x,0,1,1,x,1;3;#5;b7,E,x,D,G#,B#,x
E7(#5) 5,0,x,1,3,4,2,1;3;#5;b7,E,x,D,G#,B#,E
E7(#5) 6,0,x,x,1,4,2,1;3;#5;b7,E,x,x,D,G#,B#
E7(#9) 1,0,x,2,1,3,4,1;3;5;b7;#9,E,x,E,G#,D,F##
E7(#9) 2,0,2,1,3,4,0,1;3;5;b7;#9,E,E,G#,D,F##,E
E7(#9) 3,0,1,3,3,3,0,1;3;5;b7;#9,E,G#,D,F##,B,E
E7(#9) 4,x,2,1,3,4,x,1;3;5;b7;#9,x,E,G#,D,F##,x
E7(#9) 5,0,x,x,x,3,4,1;3;5;b7;#9,E,x,x,x,D,F##
E7(#9) 6,x,x,2,1,4,4,1;3;5;b7;#9,x,x,E,G#,D,F##
E7(#9) 7,0,2,1,3,4,x,1;3;5;b7;#9,E,E,G#,D,F##,x
E7(b9) 1,0,x,0,1,0,2,1;3;5;b7;b9,E,x,D,G#,B,F
E7(b9) 2,0,2,1,3,1,x,1;3;5;b7;b9,E,E,G#,D,F,x
E7(b9) 3,0,2,3,1,0,0,1;3;5;b7;b9,E,G#,D,F,B,E
E7(b9) 4,x,2,1,3,1,x,1;3;5;b7;b9,x,E,G#,D,F,x
E7(b9) 5,0,2,3,1,4,0,1;3;5;b7;b9,E,G#,D,F,B,E
E7(b9) 6,0,x,1,3,2,x,1;3;5;b7;b9,E,x,G#,D,F,x
E7b5 1,0,1,0,2,x,0,1;3;b5;b7,E,Bb,D,G#,x,E
E7b5 2,0,1,2,1,3,x,1;3;b5;b7,E,E,Bb,D,G#,x
E7b5 3,0,x,2,4,1,3,1;3;b5;b7,E,x,D,G#,Bb,E
E7sus4 1,0,2,0,3,0,0,1;4;5;b7,E,B,D,A,B,E
E7sus4 2,0,x,1,3,2,4,1;4;5;b7,E,x,E,B,D,A
E7sus4 3,0,1,3,1,4,1,1;4;5;b7,E,E,B,D,A,B
E9b5 1,0,x,1,2,3,1,1;3;b5;b7;9,E,x,E,Bb,D,F#
E9b5 2,1,2,1,3,4,1,1;3;b5;b7;9,Bb,E,G#,D,F#,Bb
E9b5 3,0,1,2,1,1,3,1;3;b5;b7;9,E,G#,D,F#,Bb,E
Eadd9 1,0,2,4,1,0,0,1;3;5;9,E,B,F#,G#,B,E
Eaug 1,x,3,2,1,1,x,1;3;#5,x,B#,E,G#,B#,x
Eaug 2,4,3,2,1,x,x,1;3;#5,G#,B#,E,G#,x,x
Eaug 3,0,x,4,2,3,1,1;3;#5,E,x,B#,E,G#,B#
Eaug 4,x,3,2,1,1,x,1;3;#5,x,E,G#,B#,E,x
Eaug 5,0,3,2,1,1,x,1;3;#5,E,E,G#,B#,E,x
Edim 1,0,1,3,0,x,0,1;b3;b5,E,Bb,E,G,x,E
Edim 2,x,x,1,2,4,3,1;b3;b5,x,x,E,Bb,E,G
Edim 3,x,1,2,4,3,x,1;b3;b5,x,E,Bb,E,G,x
Edim 4,x,x,3,1,4,x,1;b3;b5,x,x,G,Bb,E,x
Edim 5,x,3,1,x,x,x,1;b3;b5,x,E,G,x,x,x
Edim 6,0,1,2,x,x,x,1;b3;b5,E,Bb,E,x,x,x
Edim 7,x,1,2,3,x,x,1;b3;b5,x,E,Bb,E,x,x
Edim7 1,2,4,1,3,x,x,1;b3;b5;bb7,G,Db,E,Bb,x,x
Edim7 2,x,2,3,1,4,x,1;b3;b5;bb7,x,G,Db,E,Bb,x
Edim7 3,x,x,1,3,2,4,1;b3;b5;bb7,x,x,Db,G,Bb,E
Edim7 4,x,2,3,1,4,x,1;b3;b5;bb7,x,E,Bb,Db,G,x
Edim7 5,x,x,1,3,2,4,1;b3;b5;bb7,x,x,E,Bb,Db,G
Edim7 6,x,x,x,2,1,3,1;b3;b5;bb7,x,x,x,Bb,Db,G
Edim7 7,x,3,1,2,x,x,1;b3;b5;bb7,x,E,G,Db,x,x
Edim7 8,0,x,1,3,2,4,1;b3;b5;bb7,E,x,E,Bb,Db,G
Edim7 9,0,x,x,2,1,3,1;b3;b5;bb7,E,x,x,Bb,Db,G
Em 1,0,2,3,0,0,0,1;b3;5,E,B,E,G,B,E
Em 2,0,x,3,2,4,1,1;b3;5,E,x,G,B,E,G
Em 3,0,1,3,4,2,1,1;b3;5,E,E,B,E,G,B
Em 4,x,x,3,2,4,1,1;b3;5,x,x,G,B,E,G
Em 5,x,1,3,4,2,1,1;b3;5,x,E,B,E,G,B
Em 6,0,2,3,0,x,x,1;b3;5,E,B,E,G,x,x
Em 7,0,x,x,x,2,1,1;b3;5,E,x,x,x,G,B
Em 8,x,x,x,3,2,1,1;b3;5,x,x,x,E,G,B
Em 9,x,3,1,x,x,x,1;b3;5,x,E,G,x,x,x
Em 10,x,1,3,2,4,x,1;b3;5,x,B,G,B,E,x
Em 11,x,x,3,4,2,1,1;b3;5,x,x,B,E,G,B
Em 12,x,2,x,0,4,x,1;b3;5,x,E,x,G,G,x
Em 13,0,1,4,0,0,0,1;b3;5,E,B,G,G,B,E
Em 14,x,x,2,0,0,0,1;b3;5,x,x,E,G,B,E
Em 15,x,x,x,0,0,0,1;b3;5,x,x,x,G,B,E
Em 16,x,x,2,1,3,0,1;b3;5,x,x,G,B,E,E
Em 17,0,2,3,0,0,4,1;b3;5,E,B,E,G,B,G
Em 18,4,2,3,0,0,0,1;b3;5,G,B,E,G,B,E
Em 19,1,1,3,4,2,1,1;b3;5,B,E,B,E,G,B
Em(maj9) 1,0,4,3,2,1,1,1;b3;5;7;9,E,G,B,D#,F#,B
Em11 1,2,x,3,4,1,x,1;b3;5;b7;9;11,E,x,D,G,A,x
Em11 2,x,1,1,1,2,x,1;b3;5;b7;9;11,x,E,A,D,G,x
Em11 3,x,1,1,1,1,x,1;b3;5;b7;9;11,x,E,A,D,F#,x
Em11 4,x,2,x,3,4,1,1;b3;5;b7;9;11,x,E,x,D,G,A
Em11 5,0,1,1,1,2,1,1;b3;5;b7;9;11,E,E,A,D,G,B
Em11 6,x,2,1,3,4,1,1;b3;5;b7;9;11,x,E,G,D,F#,A
Em11 7,0,x,2,3,1,4,1;b3;5;b7;9;11,E,x,E,A,B,F#
Em11 8,0,1,3,0,2,4,1;b3;5;b7;9;11,E,B,F#,G,D,A
Em11 9,0,3,1,0,0,0,1;b3;5;b7;9;11,E,F#,A,G,B,E
Em11 10,0,1,4,0,x,x,1;b3;5;b7;9;11,E,D,A,G,x,x
Em11 11,0,x,x,1,2,1,1;b3;5;b7;9;11,E,x,x,A,D,F#
Em6 1,0,2,3,0,4,0,1;b3;5;6,E,B,E,G,C#,E
Em6 2,0,3,1,2,1,x,1;b3;5;6,E,E,G,C#,E,x
Em6 3,0,1,x,3,2,4,1;b3;5;6,E,E,x,E,G,C#
Em6/9 1,0,1,4,0,2,0,1;b3;5;6;9,E,B,F#,G,C#,E
Em7 1,0,2,0,0,4,0,1;b3;5;b7,E,B,D,G,D,E
Em7 2,0,x,3,2,1,0,1;b3;5;b7,E,x,G,B,D,E
Em7 3,0,1,3,1,2,1,1;b3;5;b7,E,E,B,D,G,B
Em7 4,0,2,0,0,0,0,1;b3;5;b7,E,B,D,G,B,E
Em7 5,0,1,2,0,4,0,1;b3;5;b7,E,B,E,G,D,E
Em7 6,x,x,1,0,3,4,1;b3;5;b7,x,x,E,G,D,G
Em7 7,2,x,3,3,x,x,1;b3;5;b7,E,x,D,G,x,x
Em7 8,2,x,3,3,3,x,1;b3;5;b7,E,x,D,G,B,x
Em7 9,x,2,1,3,x,x,1;b3;5;b7,x,E,G,D,x,x
Em7 10,x,2,1,3,4,x,1;b3;5;b7,x,E,G,D,G,x
Em7 11,2,x,3,3,3,3,1;b3;5;b7,E,x,D,G,B,E
Em7 12,1,3,1,1,1,1,1;b3;5;b7,E,B,D,G,B,E
Em7 13,x,1,3,1,2,1,1;b3;5;b7,x,E,B,D,G,B
Em7 14,x,2,x,3,4,x,1;b3;5;b7,x,E,x,D,G,x
Em7 15,x,x,1,1,1,1,1;b3;5;b7,x,x,D,G,B,E
Em7 16,x,x,1,3,2,2,1;b3;5;b7,x,x,E,B,D,G
Em7 17,0,1,0,0,3,4,1;b3;5;b7,E,B,D,G,D,G
Em7 18,0,x,x,1,3,2,1;b3;5;b7,E,x,x,D,G,B
Em7 19,x,x,2,0,4,0,1;b3;5;b7,x,x,E,G,D,E
Em7 20,x,x,1,3,1,4,1;b3;5;b7,x,x,G,D,E,B
Em7 21,2,x,1,4,3,x,1;b3;5;b7,G,x,E,B,D,x
Em9 1,0,1,2,0,4,3,1;b3;5;b7;9,E,B,E,G,D,F#
Em9 2,0,2,1,3,4,0,1;b3;5;b7;9,E,E,G,D,F#,E
Em9 3,0,1,3,2,4,0,1;b3;5;b7;9,E,G,D,F#,B,E
Em9 4,0,1,0,0,0,3,1;b3;5;b7;9,E,B,D,G,B,F#
Em9 5,x,2,1,3,4,x,1;b3;5;b7;9,x,E,G,D,F#,x
Em9 6,0,1,3,2,0,0,1;b3;5;b7;9,E,G,D,F#,B,E
Em9 7,0,1,3,0,2,0,1;b3;5;b7;9,E,B,F#,G,D,E
Emaj 1,0,4,3,1,2,1,1;3;5,E,E,G#,B,E,G#
Emaj 2,0,1,3,3,3,x,1;3;5,E,E,B,E,G#,x
Emaj 3,1,4,3,1,2,1,1;3;5,G#,E,G#,B,E,G#
Emaj 4,x,x,x,1,3,2,1;3;5,x,x,x,B,E,G#
Emaj 5,x,1,2,3,4,1,1;3;5,x,E,B,E,G#,B
Emaj 6,x,1,3,3,3,x,1;3;5,x,E,B,E,G#,x
Emaj 7,0,2,3,1,x,x,1;3;5,E,B,E,G#,x,x
Emaj 8,x,4,3,1,2,1,1;3;5,x,E,G#,B,E,G#
Emaj 9,1,3,4,2,1,1,1;3;5,E,B,E,G#,B,E
Emaj 10,x,x,1,1,1,x,1;3;5,x,x,B,E,G#,x
Emaj 11,x,x,x,3,4,1,1;3;5,x,x,x,E,G#,B
Emaj 12,x,x,1,1,1,4,1;3;5,x,x,B,E,G#,E
Emaj 13,x,2,1,x,x,x,1;3;5,x,E,G#,x,x,x
Emaj 14,x,x,1,2,4,3,1;3;5,x,x,E,B,E,G#
Emaj 15,x,x,2,1,0,0,1;3;5,x,x,E,G#,B,E
Emaj 16,x,2,3,1,0,0,1;3;5,x,B,E,G#,B,E
Emaj 17,0,x,x,1,3,2,1;3;5,E,x,x,B,E,G#
Emaj 18,x,x,x,2,1,1,1;3;5,x,x,x,G#,B,E
Emaj 19,4,2,3,1,0,0,1;3;5,G#,B,E,G#,B,E
Emaj 20,1,4,x,x,x,x,1;3;5,G#,E,x,x,x,x
Emaj7 1,0,3,1,2,0,0,1;3;5;7,E,B,D#,G#,B,E
Emaj7 2,0,4,3,1,1,1,1;3;5;7,E,E,G#,B,D#,G#
Emaj7 3,0,1,3,2,4,1,1;3;5;7,E,E,B,D#,G#,B
Emaj7 4,x,1,3,2,4,x,1;3;5;7,x,E,B,D#,G#,x
Emaj7 5,0,x,3,2,0,0,1;3;5;7,E,x,B,D#,B,E
Emaj7 6,0,1,3,4,0,0,1;3;5;7,E,D#,B,E,B,E
Emaj7 7,x,1,1,4,4,4,1;3;5;7,x,B,E,B,D#,G#
Emaj7 8,x,1,3,2,4,1,1;3;5;7,x,E,B,D#,G#,B
Emaj9 1,0,3,1,2,0,4,1;3;5;7;9,E,B,D#,G#,B,F#
Emaj9 2,0,4,1,1,1,1,1;3;5;7;9,E,E,F#,B,D#,G#
Emaj9 3,0,2,1,4,3,0,1;3;5;7;9,E,E,G#,D#,F#,E
Emaj9 4,0,2,1,4,3,x,1;3;5;7;9,E,E,G#,D#,F#,x
Emaj9 5,0,3,4,2,0,0,1;3;5;7;9,E,F#,B,D#,B,E
Emajm 1,0,2,3,1,0,0,1;3;5,E,B,E,G#,B,E
Esus2 1,x,x,1,3,4,1,1;2;5,x,x,E,B,E,F#
Esus2 2,0,1,1,3,4,1,1;2;5,E,B,E,B,E,F#
Esus2 3,1,1,3,4,1,1,1;2;5,B,E,B,E,F#,B
Esus4 1,0,1,2,3,0,0,1;4;5,E,B,E,A,B,E
Esus4 2,0,3,4,1,2,0,1;4;5,E,E,A,B,E,E
Esus4 3,0,x,1,1,2,4,1;4;5,E,x,B,E,A,E
Esus4 4,x,1,3,3,4,x,1;4;5,x,E,B,E,A,x
Esus4 5,x,x,2,3,0,0,1;4;5,x,x,E,A,B,E
Esus4 6,0,0,x,x,0,x,1;4;5,E,A,x,x,B,x
Esus4 7,0,0,x,x,0,0,1;4;5,E,A,x,x,B,E
Eb6 1,x,4,2,3,1,x,1;3;5;6,x,Eb,G,C,Eb,x
Eb6 2,x,1,3,3,3,3,1;3;5;6,x,Eb,Bb,Eb,G,C
Eb6 3,1,x,3,2,4,1,1;3;5;6,Eb,x,Eb,G,C,Eb
Eb6 4,x,x,x,1,1,1,1;3;5;6,x,x,x,Eb,G,C
Eb6 5,x,x,3,2,4,1,1;3;5;6,x,x,Eb,G,C,Eb
Eb6 6,x,x,3,2,4,x,1;3;5;6,x,x,Eb,G,C,x
Eb7 1,x,3,2,4,1,x,1;3;5;b7,x,Eb,G,Db,Eb,x
Eb7 2,x,1,3,1,4,1,1;3;5;b7,x,Eb,Bb,Db,G,Bb
Eb7 3,1,3,1,2,4,1,1;3;5;b7,Eb,Bb,Db,G,Db,Eb
Eb7 4,x,x,x,2,1,3,1;3;5;b7,x,x,x,Bb,Db,G
Eb7 5,x,2,1,3,x,x,1;3;5;b7,x,Eb,G,Db,x,x
Eb7 6,x,x,x,1,4,1,1;3;5;b7,x,x,x,Db,G,Bb
Eb7 7,x,x,2,3,1,x,1;3;5;b7,x,x,G,Db,Eb,x
Eb7 8,x,x,x,3,2,1,1;3;5;b7,x,x,x,G,Bb,Db
Eb7 9,3,x,2,4,1,x,1;3;5;b7,Bb,x,G,Db,Eb,x
Eb7 10,3,x,2,4,x,x,1;3;5;b7,Bb,x,G,Db,x,x
Eb7 11,x,x,1,3,2,4,1;3;5;b7,x,x,Eb,Bb,Db,G
Eb7 12,x,1,3,1,4,x,1;3;5;b7,x,Eb,Bb,Db,G,x
Eb9 1,x,2,1,3,4,x,1;3;5;b7;9,x,Eb,G,Db,F,x
Eb9 2,x,1,3,2,4,x,1;3;5;b7;9,x,G,Db,F,Bb,x
Eb9 3,x,x,2,1,3,4,1;3;5;b7;9,x,x,Db,F,Bb,Eb
Eb9 4,x,2,1,3,3,3,1;3;5;b7;9,x,Eb,G,Db,F,Bb
Eb9 5,2,x,1,3,3,3,1;3;5;b7;9,Bb,x,G,Db,F,Bb
Eb9 6,2,x,1,3,4,x,1;3;5;b7;9,Bb,x,G,Db,F,x
Eb9 7,x,x,3,2,1,4,1;3;5;b7;9,x,x,Db,F,G,Eb
Eb9 8,x,1,3,2,4,4,1;3;5;b7;9,x,G,Db,F,Bb,Eb
Eb9 9,x,1,3,1,1,x,1;3;5;b7;9,x,Eb,Bb,Db,F,x
Eb11 1,x,x,1,1,2,1,1;3;5;b7;9;11,x,x,Eb,Ab,Db,F
Eb11 2,x,1,1,1,1,1,1;3;5;b7;9;11,x,Eb,Ab,Db,F,Bb
Eb11 3,4,x,3,2,1,1,1;3;5;b7;9;11,Eb,x,Db,F,Ab,Db
Eb13 1,x,2,1,3,3,4,1;3;5;b7;9;11;13,x,Eb,G,Db,F,C
Eb13 2,3,x,4,2,1,1,1;3;5;b7;9;11;13,Eb,x,Db,F,G,C
Eb13 3,1,x,1,2,3,4,1;3;5;b7;9;11;13,Eb,x,Db,G,C,F
Eb43991 1,x,x,1,0,2,3,1;3;5;6;9,x,x,Eb,G,C,F
Eb43991 2,x,2,1,1,3,4,1;3;5;6;9,x,Eb,G,C,F,Bb
Eb43991 3,2,1,1,1,3,4,1;3;5;6;9,Eb,G,C,F,Bb,Eb
Eb43991 4,x,x,1,3,1,1,1;3;5;6;9,x,x,Eb,Bb,C,F
Eb43991 5,x,2,x,1,3,x,1;3;5;6;9,x,Eb,x,C,F,x
Eb+(#11) 1,x,2,x,0,0,1,1;3;#5;#11,x,Eb,x,G,B,A
Eb+(#11) 2,x,1,x,0,0,4,1;3;#5;#11,x,Eb,x,G,B,B
Eb7(#11) 1,x,1,3,1,x,x,1;3;5;b7;#11,x,Eb,A,Db,x,x
Eb7(#5) 1,x,1,2,1,1,x,1;3;#5;b7,x,Db,G,B,Eb,x
Eb7(#5) 2,x,1,4,1,3,2,1;3;#5;b7,x,Eb,B,Db,G,B
Eb7(#5) 3,1,x,1,2,3,1,1;3;#5;b7,Eb,x,Db,G,B,Eb
Eb7(#9) 1,x,x,1,0,3,4,1;3;5;b7;#9,x,x,Eb,G,Db,F#
Eb7(#9) 2,x,2,1,3,4,x,1;3;5;b7;#9,x,Eb,G,Db,F#,x
Eb7(#9) 3,1,3,1,2,1,4,1;3;5;b7;#9,Eb,Bb,Db,G,Bb,F#
Eb7(b9) 1,x,x,1,0,3,0,1;3;5;b7;b9,x,x,Eb,G,Db,Fb
Eb7(b9) 2,x,2,1,3,1,x,1;3;5;b7;b9,x,Eb,G,Db,Fb,x
Eb7(b9) 3,1,x,1,2,1,3,1;3;5;b7;b9,Eb,x,Db,G,Bb,Fb
Eb7(b9) 4,x,x,1,3,2,4,1;3;5;b7;b9,x,x,Db,G,Bb,Fb
Eb7(b9) 5,x,2,3,1,4,x,1;3;5;b7;b9,x,Db,G,Bb,Fb,x
Eb7b5 1,x,x,1,2,3,4,1;3;b5;b7,x,x,Eb,Bbb,Db,G
Eb7b5 2,x,1,2,1,3,x,1;3;b5;b7,x,Eb,Bbb,Db,G,x
Eb7b5 3,x,x,2,4,1,3,1;3;b5;b7,x,x,Db,G,Bbb,Eb
Eb7sus4 1,x,2,3,4,1,x,1;4;5;b7,x,Eb,Ab,Db,Eb,x
Eb7sus4 2,x,1,3,1,4,1,1;4;5;b7,x,Eb,Bb,Db,Ab,Bb
Eb7sus4 3,1,3,1,4,1,1,1;4;5;b7,Eb,Bb,Db,Ab,Bb,Eb
Eb7sus4 4,x,2,2,3,x,x,1;4;5;b7,x,Eb,Ab,Db,x,x
Eb9(#5) 1,x,1,2,1,4,x,1;3;#5;b7;9,x,Db,G,B,F,x
Eb9b5 1,x,x,1,2,3,1,1;3;b5;b7;9,x,x,Eb,Bbb,Db,F
Eb9b5 2,1,2,1,3,4,1,1;3;b5;b7;9,Bbb,Eb,G,Db,F,Bbb
Eb9b5 3,2,1,3,1,1,4,1;3;b5;b7;9,Eb,G,Db,F,Bbb,Eb
Ebaug 1,x,3,2,0,0,x,1;3;#5,x,B,Eb,G,B,x
Ebaug 2,4,3,2,0,x,x,1;3;#5,G,B,Eb,G,x,x
Ebaug 3,x,x,4,2,3,1,1;3;#5,x,x,Eb,G,B,Eb
Ebdim 1,x,x,1,2,4,3,1;b3;b5,x,x,Eb,Bbb,Eb,Gb
Ebdim 2,x,1,2,3,4,x,1;b3;b5,x,Eb,Bbb,Eb,Gb,x
Ebdim 3,x,x,4,3,1,2,1;b3;b5,x,x,Eb,Gb,Bbb,Eb
Ebdim 4,x,x,3,1,4,x,1;b3;b5,x,x,Gb,Bbb,Eb,x
Ebdim7 1,2,4,1,3,x,x,1;b3;b5;bb7,Bbb,Eb,Gb,Dbb,x,x
Ebdim7 2,x,2,3,1,4,x,1;b3;b5;bb7,x,Gb,Dbb,Eb,Bbb,x
Ebdim7 3,x,x,1,3,2,4,1;b3;b5;bb7,x,x,Dbb,Gb,Bbb,Eb
Ebdim7 4,x,2,3,1,4,x,1;b3;b5;bb7,x,Eb,Bbb,Dbb,Gb,x
Ebdim7 5,2,x,1,3,1,x,1;b3;b5;bb7,Eb,x,Dbb,Gb,Bbb,x
Ebdim7 6,x,x,1,3,2,4,1;b3;b5;bb7,x,x,Eb,Bbb,Dbb,Gb
Ebdim7 7,x,2,3,1,4,1,1;b3;b5;bb7,x,Eb,Bbb,Dbb,Gb,Bbb
Ebdim7 8,x,x,1,3,2,4,1;b3;b5;bb7,x,x,Gb,Dbb,Eb,Bbb
Ebm 1,x,x,3,2,4,1,1;b3;5,x,x,Gb,Bb,Eb,Gb
Ebm 2,x,1,3,4,2,1,1;b3;5,x,Eb,Bb,Eb,Gb,Bb
Ebm 3,1,3,4,1,1,1,1;b3;5,Eb,Bb,Eb,Gb,Bb,Eb
Ebm 4,x,x,2,1,3,x,1;b3;5,x,x,Gb,Bb,Eb,x
Ebm 5,x,1,3,4,2,x,1;b3;5,x,Eb,Bb,Eb,Gb,x
Ebm11 1,x,x,3,1,4,x,1;b3;5;b7;9;11,x,x,Bb,Db,Ab,x
Ebm11 2,x,2,x,3,4,1,1;b3;5;b7;9;11,x,Eb,x,Db,Gb,Ab
Ebm6 1,x,3,1,2,1,x,1;b3;5;6,x,Eb,Gb,C,Eb,x
Ebm6 2,x,1,x,3,2,4,1;b3;5;6,x,Eb,x,Eb,Gb,C
Ebm6 3,1,x,3,1,4,1,1;b3;5;6,Eb,x,Eb,Gb,C,Eb
Ebm7 1,x,3,1,4,1,x,1;b3;5;b7,x,Eb,Gb,Db,Eb,x
Ebm7 2,x,1,3,1,2,1,1;b3;5;b7,x,Eb,Bb,Db,Gb,Bb
Ebm7 3,1,3,1,1,4,1,1;b3;5;b7,Eb,Bb,Db,Gb,Db,Eb
Ebm7 4,x,2,1,3,4,x,1;b3;5;b7,x,Eb,Gb,Db,Gb,x
Ebm7 5,x,1,x,2,3,x,1;b3;5;b7,x,Eb,x,Db,Gb,x
Ebm7 6,x,2,1,3,x,x,1;b3;5;b7,x,Eb,Gb,Db,x,x
Ebm7 7,x,x,3,1,2,x,1;b3;5;b7,x,x,Bb,Db,Gb,x
Ebm7 8,2,x,3,3,3,x,1;b3;5;b7,Eb,x,Db,Gb,Bb,x
Ebm7 9,x,1,1,4,1,x,1;b3;5;b7,x,Db,Gb,Db,Eb,x
Ebm7 10,3,x,1,4,1,x,1;b3;5;b7,Bb,x,Gb,Db,Eb,x
Ebm7 11,x,1,3,1,2,x,1;b3;5;b7,x,Eb,Bb,Db,Gb,x
Ebm9 1,x,2,1,3,4,x,1;b3;5;b7;9,x,Eb,Gb,Db,F,x
Ebm9 2,3,1,4,2,x,x,1;b3;5;b7;9,Eb,Gb,Db,F,x,x
Ebm9 3,1,3,1,1,1,4,1;b3;5;b7;9,Eb,Bb,Db,Gb,Bb,F
Ebmaj 1,x,4,3,1,2,1,1;3;5,x,Eb,G,Bb,Eb,G
Ebmaj 2,x,1,3,3,3,x,1;3;5,x,Eb,Bb,Eb,G,x
Ebmaj 3,1,3,4,2,1,1,1;3;5,Eb,Bb,Eb,G,Bb,Eb
Ebmaj 4,x,1,x,0,4,x,1;3;5,x,Eb,x,G,G,x
Ebmaj 5,x,x,x,3,4,1,1;3;5,x,x,x,Eb,G,Bb
Ebmaj 6,x,3,1,1,1,x,1;3;5,x,G,Bb,Eb,G,x
Ebmaj 7,1,x,3,3,3,x,1;3;5,Bb,x,Bb,Eb,G,x
Ebmaj 8,x,1,1,3,4,x,1;3;5,x,Bb,Eb,Bb,Eb,x
Ebmaj 9,x,x,3,1,2,x,1;3;5,x,x,G,Bb,Eb,x
Ebmaj 10,x,x,1,1,1,x,1;3;5,x,x,Bb,Eb,G,x
Ebmaj 11,x,1,2,3,4,1,1;3;5,x,Eb,Bb,Eb,G,Bb
Ebmaj 12,1,1,3,3,3,x,1;3;5,Bb,Eb,Bb,Eb,G,x
Ebmaj 13,x,x,1,4,x,x,1;3;5,x,x,G,Eb,x,x
Ebmaj 14,x,x,x,2,1,1,1;3;5,x,x,x,G,Bb,Eb
Ebmaj 15,x,4,3,1,2,x,1;3;5,x,Eb,G,Bb,Eb,x
Ebmaj7 1,x,4,3,1,1,1,1;3;5;7,x,Eb,G,Bb,D,G
Ebmaj7 2,x,1,3,2,4,1,1;3;5;7,x,Eb,Bb,D,G,Bb
Ebmaj7 3,x,x,4,3,2,1,1;3;5;7,x,x,Eb,G,Bb,D
Ebmaj9 1,x,x,1,0,4,2,1;3;5;7;9,x,x,Eb,G,D,F
