Chord,E,A,D,G,B,E2,Structure,Note1,Note2,Note3,Note4,Note5,Note6
E7 1,0,2,0,1,4,0,1;3;5;b7,E,B,D,G#,D,E
E7 2,0,3,2,4,1,0,1;3;5;b7,E,E,G#,D,E,E
E7 3,0,1,3,1,4,1,1;3;5;b7,E,E,B,D,G#,B
E7 4,0,2,0,1,0,0,1;3;5;b7,E,B,D,G#,B,E
E7 5,x,1,3,1,4,1,1;3;5;b7,E,B,D,G#,B,x
E7 6,0,2,3,1,4,0,1;3;5;b7,E,B,E,G#,D,E
E7 7,x,3,2,4,1,x,1;3;5;b7,E,G#,D,E,x,x
E7 8,0,2,1,3,0,4,1;3;5;b7,E,E,G#,D,B,B
E7 9,x,x,1,1,1,2,1;3;5;b7,B,E,G#,D,x,x
E7 10,x,x,x,2,1,3,1;3;5;b7,B,D,G#,x,x,x
E7 11,x,2,1,3,x,x,1;3;5;b7,E,G#,D,x,x,x
E7 12,x,x,1,3,2,4,1;3;5;b7,E,B,D,G#,x,x
E7 13,0,x,1,3,x,x,1;3;5;b7,E,G#,D,x,x,x
E7 14,x,2,0,1,4,0,1;3;5;b7,B,D,G#,D,E,x
E7 15,0,4,x,x,x,x,1;3;5;b7,E,D,x,x,x,x
E7 16,x,x,2,1,4,0,1;3;5;b7,E,G#,D,E,x,x
E7 17,x,x,x,1,1,2,1;3;5;b7,E,G#,D,x,x,x
E7 18,x,1,x,2,4,0,1;3;5;b7,E,D,G#,E,x,x
E7 19,x,1,x,1,3,1,1;3;5;b7,E,D,G#,B,x,x
E7 20,x,2,1,3,x,4,1;3;5;b7,E,G#,D,B,x,x
E9 1,0,2,0,1,4,3,1;3;5;b7;9,E,B,D,G#,D,F#
E9 2,0,2,1,3,4,0,1;3;5;b7;9,E,E,G#,D,F#,E
E9 3,0,1,3,2,4,0,1;3;5;b7;9,E,G#,D,F#,B,E
E11 1,0,1,1,1,2,1,1;3;5;b7;9;11,E,B,E,A,D,F#
E11 2,0,1,1,1,1,1,1;3;5;b7;9;11,E,E,A,D,F#,B
E11 3,0,x,3,2,1,0,1;3;5;b7;9;11,E,D,F#,A,E,x
E13 1,0,x,0,1,2,3,1;3;5;b7;9;11;13,E,D,G#,C#,F#,x
E13 2,0,x,1,2,3,4,1;3;5;b7;9;11;13,E,G#,D,F#,C#,x
E13 3,0,x,4,3,1,1,1;3;5;b7;9;11;13,E,D,F#,G#,C#,x
E13 4,0,2,0,1,3,0,1;3;5;b7;9;11;13,E,B,D,G#,C#,E
E13 5,x,2,1,3,3,4,1;3;5;b7;9;11;13,E,G#,D,F#,C#,x
E13 6,x,1,3,4,2,x,1;3;5;b7;9;11;13,D,G#,C#,E,x,x
E13 7,x,x,1,3,3,4,1;3;5;b7;9;11;13,G#,D,F#,C#,x,x
E13 8,0,1,3,4,2,x,1;3;5;b7;9;11;13,E,D,G#,C#,E,x
E43991 1,0,x,2,1,3,4,1;3;5;6;9,E,E,G#,C#,F#,x
E43991 2,0,2,1,1,3,4,1;3;5;6;9,E,E,G#,C#,F#,B
E43991 3,0,1,1,1,2,3,1;3;5;6;9,E,G#,C#,F#,B,E
E13(b9) 1,0,x,x,1,3,2,1;3;5;b7;b9;11;13,E,G#,C#,F,x,x
E7(#11) 1,x,1,3,1,x,x,1;3;5;b7;#11,E,A#,D,x,x,x
E7(#11) 2,x,x,x,1,3,2,1;3;5;b7;#11,E,A#,D,x,x,x
E7(#5) 1,0,x,0,2,3,0,1;3;#5;b7,E,D,G#,B#,E,x
E7(#5) 2,0,1,2,1,1,x,1;3;#5;b7,E,D,G#,B#,E,x
E7(#5) 3,0,1,4,1,3,2,1;3;#5;b7,E,E,B#,D,G#,B#
E7(#5) 4,0,x,0,1,1,x,1;3;#5;b7,E,D,G#,B#,x,x
E7(#5) 5,0,x,1,3,4,2,1;3;#5;b7,E,D,G#,B#,E,x
E7(#5) 6,0,x,x,1,4,2,1;3;#5;b7,E,D,G#,B#,x,x
E7(#9) 1,0,x,2,1,3,4,1;3;5;b7;#9,E,E,G#,D,F##,x
E7(#9) 2,0,2,1,3,4,0,1;3;5;b7;#9,E,E,G#,D,F##,E
E7(#9) 3,0,1,3,3,3,0,1;3;5;b7;#9,E,G#,D,F##,B,E
E7(#9) 4,x,2,1,3,4,x,1;3;5;b7;#9,E,G#,D,F##,x,x
E7(#9) 5,0,x,x,x,3,4,1;3;5;b7;#9,E,D,F##,x,x,x
E7(#9) 6,x,x,2,1,4,4,1;3;5;b7;#9,E,G#,D,F##,x,x
E7(#9) 7,0,2,1,3,4,x,1;3;5;b7;#9,E,E,G#,D,F##,x
E7(b9) 1,0,x,0,1,0,2,1;3;5;b7;b9,E,D,G#,B,F,x
E7(b9) 2,0,2,1,3,1,x,1;3;5;b7;b9,E,E,G#,D,F,x
E7(b9) 3,0,2,3,1,0,0,1;3;5;b7;b9,E,G#,D,F,B,E
E7(b9) 4,x,2,1,3,1,x,1;3;5;b7;b9,E,G#,D,F,x,x
E7(b9) 5,0,2,3,1,4,0,1;3;5;b7;b9,E,G#,D,F,B,E
E7(b9) 6,0,x,1,3,2,x,1;3;5;b7;b9,E,G#,D,F,x,x
E7b5 1,0,1,0,2,x,0,1;3;b5;b7,E,Bb,D,G#,E,x
E7b5 2,0,1,2,1,3,x,1;3;b5;b7,E,E,Bb,D,G#,x
E7b5 3,0,x,2,4,1,3,1;3;b5;b7,E,D,G#,Bb,E,x
E7sus4 1,0,2,0,3,0,0,1;4;5;b7,E,B,D,A,B,E
E7sus4 2,0,x,1,3,2,4,1;4;5;b7,E,E,B,D,A,x
E7sus4 3,0,1,3,1,4,1,1;4;5;b7,E,E,B,D,A,B
E9b5 1,0,x,1,2,3,1,1;3;b5;b7;9,E,E,Bb,D,F#,x
E9b5 2,1,2,1,3,4,1,1;3;b5;b7;9,Bb,E,G#,D,F#,Bb
E9b5 3,0,1,2,1,1,3,1;3;b5;b7;9,E,G#,D,F#,Bb,E
Eadd9 1,0,2,4,1,0,0,1;3;5;9,E,B,F#,G#,B,E
Eaug 1,x,3,2,1,1,x,1;3;#5,B#,E,G#,B#,x,x
Eaug 2,4,3,2,1,x,x,1;3;#5,G#,B#,E,G#,x,x
Eaug 3,0,x,4,2,3,1,1;3;#5,E,B#,E,G#,B#,x
Eaug 4,x,3,2,1,1,x,1;3;#5,E,G#,B#,E,x,x
Eaug 5,0,3,2,1,1,x,1;3;#5,E,E,G#,B#,E,x
Edim 1,0,1,3,0,x,0,1;b3;b5,E,Bb,E,G,E,x
Edim 2,x,x,1,2,4,3,1;b3;b5,E,Bb,E,G,x,x
Edim 3,x,1,2,4,3,x,1;b3;b5,E,Bb,E,G,x,x
Edim 4,x,x,3,1,4,x,1;b3;b5,G,Bb,E,x,x,x
Edim 5,x,3,1,x,x,x,1;b3;b5,E,G,x,x,x,x
Edim 6,0,1,2,x,x,x,1;b3;b5,E,Bb,E,x,x,x
Edim 7,x,1,2,3,x,x,1;b3;b5,E,Bb,E,x,x,x
Edim7 1,2,4,1,3,x,x,1;b3;b5;bb7,G,Db,E,Bb,x,x
Edim7 2,x,2,3,1,4,x,1;b3;b5;bb7,G,Db,E,Bb,x,x
Edim7 3,x,x,1,3,2,4,1;b3;b5;bb7,Db,G,Bb,E,x,x
Edim7 4,x,2,3,1,4,x,1;b3;b5;bb7,E,Bb,Db,G,x,x
Edim7 5,x,x,1,3,2,4,1;b3;b5;bb7,E,Bb,Db,G,x,x
Edim7 6,x,x,x,2,1,3,1;b3;b5;bb7,Bb,Db,G,x,x,x
Edim7 7,x,3,1,2,x,x,1;b3;b5;bb7,E,G,Db,x,x,x
Edim7 8,0,x,1,3,2,4,1;b3;b5;bb7,E,E,Bb,Db,G,x
Edim7 9,0,x,x,2,1,3,1;b3;b5;bb7,E,Bb,Db,G,x,x
Em 1,0,2,3,0,0,0,1;b3;5,E,B,E,G,B,E
Em 2,0,x,3,2,4,1,1;b3;5,E,G,B,E,G,x
Em 3,0,1,3,4,2,1,1;b3;5,E,E,B,E,G,B
Em 4,x,x,3,2,4,1,1;b3;5,G,B,E,G,x,x
Em 5,x,1,3,4,2,1,1;b3;5,E,B,E,G,B,x
Em 6,0,2,3,0,x,x,1;b3;5,E,B,E,G,x,x
Em 7,0,x,x,x,2,1,1;b3;5,E,G,B,x,x,x
Em 8,x,x,x,3,2,1,1;b3;5,E,G,B,x,x,x
Em 9,x,3,1,x,x,x,1;b3;5,E,G,x,x,x,x
Em 10,x,1,3,2,4,x,1;b3;5,B,G,B,E,x,x
Em 11,x,x,3,4,2,1,1;b3;5,B,E,G,B,x,x
Em 12,x,2,x,0,4,x,1;b3;5,E,G,G,x,x,x
Em 13,0,1,4,0,0,0,1;b3;5,E,B,G,G,B,E
Em 14,x,x,2,0,0,0,1;b3;5,E,G,B,E,x,x
Em 15,x,x,x,0,0,0,1;b3;5,G,B,E,x,x,x
Em 16,x,x,2,1,3,0,1;b3;5,G,B,E,E,x,x
Em 17,0,2,3,0,0,4,1;b3;5,E,B,E,G,B,G
Em 18,4,2,3,0,0,0,1;b3;5,G,B,E,G,B,E
Em 19,1,1,3,4,2,1,1;b3;5,B,E,B,E,G,B
Em(maj9) 1,0,4,3,2,1,1,1;b3;5;7;9,E,G,B,D#,F#,B
Em11 1,2,x,3,4,1,x,1;b3;5;b7;9;11,E,D,G,A,x,x
Em11 2,x,1,1,1,2,x,1;b3;5;b7;9;11,E,A,D,G,x,x
Em11 3,x,1,1,1,1,x,1;b3;5;b7;9;11,E,A,D,F#,x,x
Em11 4,x,2,x,3,4,1,1;b3;5;b7;9;11,E,D,G,A,x,x
Em11 5,0,1,1,1,2,1,1;b3;5;b7;9;11,E,E,A,D,G,B
Em11 6,x,2,1,3,4,1,1;b3;5;b7;9;11,E,G,D,F#,A,x
Em11 7,0,x,2,3,1,4,1;b3;5;b7;9;11,E,E,A,B,F#,x
Em11 8,0,1,3,0,2,4,1;b3;5;b7;9;11,E,B,F#,G,D,A
Em11 9,0,3,1,0,0,0,1;b3;5;b7;9;11,E,F#,A,G,B,E
Em11 10,0,1,4,0,x,x,1;b3;5;b7;9;11,E,D,A,G,x,x
Em11 11,0,x,x,1,2,1,1;b3;5;b7;9;11,E,A,D,F#,x,x
Em6 1,0,2,3,0,4,0,1;b3;5;6,E,B,E,G,C#,E
Em6 2,0,3,1,2,1,x,1;b3;5;6,E,E,G,C#,E,x
Em6 3,0,1,x,3,2,4,1;b3;5;6,E,E,E,G,C#,x
Em6/9 1,0,1,4,0,2,0,1;b3;5;6;9,E,B,F#,G,C#,E
Em7 1,0,2,0,0,4,0,1;b3;5;b7,E,B,D,G,D,E
Em7 2,0,x,3,2,1,0,1;b3;5;b7,E,G,B,D,E,x
Em7 3,0,1,3,1,2,1,1;b3;5;b7,E,E,B,D,G,B
Em7 4,0,2,0,0,0,0,1;b3;5;b7,E,B,D,G,B,E
Em7 5,0,1,2,0,4,0,1;b3;5;b7,E,B,E,G,D,E
Em7 6,x,x,1,0,3,4,1;b3;5;b7,E,G,D,G,x,x
Em7 7,2,x,3,3,x,x,1;b3;5;b7,E,D,G,x,x,x
Em7 8,2,x,3,3,3,x,1;b3;5;b7,E,D,G,B,x,x
Em7 9,x,2,1,3,x,x,1;b3;5;b7,E,G,D,x,x,x
Em7 10,x,2,1,3,4,x,1;b3;5;b7,E,G,D,G,x,x
Em7 11,2,x,3,3,3,3,1;b3;5;b7,E,D,G,B,E,x
Em7 12,1,3,1,1,1,1,1;b3;5;b7,E,B,D,G,B,E
Em7 13,x,1,3,1,2,1,1;b3;5;b7,E,B,D,G,B,x
Em7 14,x,2,x,3,4,x,1;b3;5;b7,E,D,G,x,x,x
Em7 15,x,x,1,1,1,1,1;b3;5;b7,D,G,B,E,x,x
Em7 16,x,x,1,3,2,2,1;b3;5;b7,E,B,D,G,x,x
Em7 17,0,1,0,0,3,4,1;b3;5;b7,E,B,D,G,D,G
Em7 18,0,x,x,1,3,2,1;b3;5;b7,E,D,G,B,x,x
Em7 19,x,x,2,0,4,0,1;b3;5;b7,E,G,D,E,x,x
Em7 20,x,x,1,3,1,4,1;b3;5;b7,G,D,E,B,x,x
Em7 21,2,x,1,4,3,x,1;b3;5;b7,G,E,B,D,x,x
Em9 1,0,1,2,0,4,3,1;b3;5;b7;9,E,B,E,G,D,F#
Em9 2,0,2,1,3,4,0,1;b3;5;b7;9,E,E,G,D,F#,E
Em9 3,0,1,3,2,4,0,1;b3;5;b7;9,E,G,D,F#,B,E
Em9 4,0,1,0,0,0,3,1;b3;5;b7;9,E,B,D,G,B,F#
Em9 5,x,2,1,3,4,x,1;b3;5;b7;9,E,G,D,F#,x,x
Em9 6,0,1,3,2,0,0,1;b3;5;b7;9,E,G,D,F#,B,E
Em9 7,0,1,3,0,2,0,1;b3;5;b7;9,E,B,F#,G,D,E
Emaj 1,0,4,3,1,2,1,1;3;5,E,E,G#,B,E,G#
Emaj 2,0,1,3,3,3,x,1;3;5,E,E,B,E,G#,x
Emaj 3,1,4,3,1,2,1,1;3;5,G#,E,G#,B,E,G#
Emaj 4,x,x,x,1,3,2,1;3;5,B,E,G#,x,x,x
Emaj 5,x,1,2,3,4,1,1;3;5,E,B,E,G#,B,x
Emaj 6,x,1,3,3,3,x,1;3;5,E,B,E,G#,x,x
Emaj 7,0,2,3,1,x,x,1;3;5,E,B,E,G#,x,x
Emaj 8,x,4,3,1,2,1,1;3;5,E,G#,B,E,G#,x
Emaj 9,1,3,4,2,1,1,1;3;5,E,B,E,G#,B,E
Emaj 10,x,x,1,1,1,x,1;3;5,B,E,G#,x,x,x
Emaj 11,x,x,x,3,4,1,1;3;5,E,G#,B,x,x,x
Emaj 12,x,x,1,1,1,4,1;3;5,B,E,G#,E,x,x
Emaj 13,x,2,1,x,x,x,1;3;5,E,G#,x,x,x,x
Emaj 14,x,x,1,2,4,3,1;3;5,E,B,E,G#,x,x
Emaj 15,x,x,2,1,0,0,1;3;5,E,G#,B,E,x,x
Emaj 16,x,2,3,1,0,0,1;3;5,B,E,G#,B,E,x
Emaj 17,0,x,x,1,3,2,1;3;5,E,B,E,G#,x,x
Emaj 18,x,x,x,2,1,1,1;3;5,G#,B,E,x,x,x
Emaj 19,4,2,3,1,0,0,1;3;5,G#,B,E,G#,B,E
Emaj 20,1,4,x,x,x,x,1;3;5,G#,E,x,x,x,x
Emaj7 1,0,3,1,2,0,0,1;3;5;7,E,B,D#,G#,B,E
Emaj7 2,0,4,3,1,1,1,1;3;5;7,E,E,G#,B,D#,G#
Emaj7 3,0,1,3,2,4,1,1;3;5;7,E,E,B,D#,G#,B
Emaj7 4,x,1,3,2,4,x,1;3;5;7,E,B,D#,G#,x,x
Emaj7 5,0,x,3,2,0,0,1;3;5;7,E,B,D#,B,E,x
Emaj7 6,0,1,3,4,0,0,1;3;5;7,E,D#,B,E,B,E
Emaj7 7,x,1,1,4,4,4,1;3;5;7,B,E,B,D#,G#,x
Emaj7 8,x,1,3,2,4,1,1;3;5;7,E,B,D#,G#,B,x
Emaj9 1,0,3,1,2,0,4,1;3;5;7;9,E,B,D#,G#,B,F#
Emaj9 2,0,4,1,1,1,1,1;3;5;7;9,E,E,F#,B,D#,G#
Emaj9 3,0,2,1,4,3,0,1;3;5;7;9,E,E,G#,D#,F#,E
Emaj9 4,0,2,1,4,3,x,1;3;5;7;9,E,E,G#,D#,F#,x
Emaj9 5,0,3,4,2,0,0,1;3;5;7;9,E,F#,B,D#,B,E
Emajm 1,0,2,3,1,0,0,1;3;5,E,B,E,G#,B,E
Esus2 1,x,x,1,3,4,1,1;2;5,E,B,E,F#,x,x
Esus2 2,0,1,1,3,4,1,1;2;5,E,B,E,B,E,F#
Esus2 3,1,1,3,4,1,1,1;2;5,B,E,B,E,F#,B
Esus4 1,0,1,2,3,0,0,1;4;5,E,B,E,A,B,E
Esus4 2,0,3,4,1,2,0,1;4;5,E,E,A,B,E,E
Esus4 3,0,x,1,1,2,4,1;4;5,E,B,E,A,E,x
Esus4 4,x,1,3,3,4,x,1;4;5,E,B,E,A,x,x
Esus4 5,x,x,2,3,0,0,1;4;5,E,A,B,E,x,x
Esus4 6,0,0,x,x,0,x,1;4;5,E,A,B,x,x,x
Esus4 7,0,0,x,x,0,0,1;4;5,E,A,B,E,x,x
Eb6 1,x,4,2,3,1,x,1;3;5;6,Eb,G,C,Eb,x,x
Eb6 2,x,1,3,3,3,3,1;3;5;6,Eb,Bb,Eb,G,C,x
Eb6 3,1,x,3,2,4,1,1;3;5;6,Eb,Eb,G,C,Eb,x
Eb6 4,x,x,x,1,1,1,1;3;5;6,Eb,G,C,x,x,x
Eb6 5,x,x,3,2,4,1,1;3;5;6,Eb,G,C,Eb,x,x
Eb6 6,x,x,3,2,4,x,1;3;5;6,Eb,G,C,x,x,x
Eb7 1,x,3,2,4,1,x,1;3;5;b7,Eb,G,Db,Eb,x,x
Eb7 2,x,1,3,1,4,1,1;3;5;b7,Eb,Bb,Db,G,Bb,x
Eb7 3,1,3,1,2,4,1,1;3;5;b7,Eb,Bb,Db,G,Db,Eb
Eb7 4,x,x,x,2,1,3,1;3;5;b7,Bb,Db,G,x,x,x
Eb7 5,x,2,1,3,x,x,1;3;5;b7,Eb,G,Db,x,x,x
Eb7 6,x,x,x,1,4,1,1;3;5;b7,Db,G,Bb,x,x,x
Eb7 7,x,x,2,3,1,x,1;3;5;b7,G,Db,Eb,x,x,x
Eb7 8,x,x,x,3,2,1,1;3;5;b7,G,Bb,Db,x,x,x
Eb7 9,3,x,2,4,1,x,1;3;5;b7,Bb,G,Db,Eb,x,x
Eb7 10,3,x,2,4,x,x,1;3;5;b7,Bb,G,Db,x,x,x
Eb7 11,x,x,1,3,2,4,1;3;5;b7,Eb,Bb,Db,G,x,x
Eb7 12,x,1,3,1,4,x,1;3;5;b7,Eb,Bb,Db,G,x,x
Eb9 1,x,2,1,3,4,x,1;3;5;b7;9,Eb,G,Db,F,x,x
Eb9 2,x,1,3,2,4,x,1;3;5;b7;9,G,Db,F,Bb,x,x
Eb9 3,x,x,2,1,3,4,1;3;5;b7;9,Db,F,Bb,Eb,x,x
Eb9 4,x,2,1,3,3,3,1;3;5;b7;9,Eb,G,Db,F,Bb,x
Eb9 5,2,x,1,3,3,3,1;3;5;b7;9,Bb,G,Db,F,Bb,x
Eb9 6,2,x,1,3,4,x,1;3;5;b7;9,Bb,G,Db,F,x,x
Eb9 7,x,x,3,2,1,4,1;3;5;b7;9,Db,F,G,Eb,x,x
Eb9 8,x,1,3,2,4,4,1;3;5;b7;9,G,Db,F,Bb,Eb,x
Eb9 9,x,1,3,1,1,x,1;3;5;b7;9,Eb,Bb,Db,F,x,x
Eb11 1,x,x,1,1,2,1,1;3;5;b7;9;11,Eb,Ab,Db,F,x,x
Eb11 2,x,1,1,1,1,1,1;3;5;b7;9;11,Eb,Ab,Db,F,Bb,x
Eb11 3,4,x,3,2,1,1,1;3;5;b7;9;11,Eb,Db,F,Ab,Db,x
Eb13 1,x,2,1,3,3,4,1;3;5;b7;9;11;13,Eb,G,Db,F,C,x
Eb13 2,3,x,4,2,1,1,1;3;5;b7;9;11;13,Eb,Db,F,G,C,x
Eb13 3,1,x,1,2,3,4,1;3;5;b7;9;11;13,Eb,Db,G,C,F,x
Eb43991 1,x,x,1,0,2,3,1;3;5;6;9,Eb,G,C,F,x,x
Eb43991 2,x,2,1,1,3,4,1;3;5;6;9,Eb,G,C,F,Bb,x
Eb43991 3,2,1,1,1,3,4,1;3;5;6;9,Eb,G,C,F,Bb,Eb
Eb43991 4,x,x,1,3,1,1,1;3;5;6;9,Eb,Bb,C,F,x,x
Eb43991 5,x,2,x,1,3,x,1;3;5;6;9,Eb,C,F,x,x,x
Eb+(#11) 1,x,2,x,0,0,1,1;3;#5;#11,Eb,G,B,A,x,x
Eb+(#11) 2,x,1,x,0,0,4,1;3;#5;#11,Eb,G,B,B,x,x
Eb7(#11) 1,x,1,3,1,x,x,1;3;5;b7;#11,Eb,A,Db,x,x,x
Eb7(#5) 1,x,1,2,1,1,x,1;3;#5;b7,Db,G,B,Eb,x,x
Eb7(#5) 2,x,1,4,1,3,2,1;3;#5;b7,Eb,B,Db,G,B,x
Eb7(#5) 3,1,x,1,2,3,1,1;3;#5;b7,Eb,Db,G,B,Eb,x
Eb7(#9) 1,x,x,1,0,3,4,1;3;5;b7;#9,Eb,G,Db,F#,x,x
Eb7(#9) 2,x,2,1,3,4,x,1;3;5;b7;#9,Eb,G,Db,F#,x,x
Eb7(#9) 3,1,3,1,2,1,4,1;3;5;b7;#9,Eb,Bb,Db,G,Bb,F#
Eb7(b9) 1,x,x,1,0,3,0,1;3;5;b7;b9,Eb,G,Db,Fb,x,x
Eb7(b9) 2,x,2,1,3,1,x,1;3;5;b7;b9,Eb,G,Db,Fb,x,x
Eb7(b9) 3,1,x,1,2,1,3,1;3;5;b7;b9,Eb,Db,G,Bb,Fb,x
Eb7(b9) 4,x,x,1,3,2,4,1;3;5;b7;b9,Db,G,Bb,Fb,x,x
Eb7(b9) 5,x,2,3,1,4,x,1;3;5;b7;b9,Db,G,Bb,Fb,x,x
Eb7b5 1,x,x,1,2,3,4,1;3;b5;b7,Eb,Bbb,Db,G,x,x
Eb7b5 2,x,1,2,1,3,x,1;3;b5;b7,Eb,Bbb,Db,G,x,x
Eb7b5 3,x,x,2,4,1,3,1;3;b5;b7,Db,G,Bbb,Eb,x,x
Eb7sus4 1,x,2,3,4,1,x,1;4;5;b7,Eb,Ab,Db,Eb,x,x
Eb7sus4 2,x,1,3,1,4,1,1;4;5;b7,Eb,Bb,Db,Ab,Bb,x
Eb7sus4 3,1,3,1,4,1,1,1;4;5;b7,Eb,Bb,Db,Ab,Bb,Eb
Eb7sus4 4,x,2,2,3,x,x,1;4;5;b7,Eb,Ab,Db,x,x,x
Eb9(#5) 1,x,1,2,1,4,x,1;3;#5;b7;9,Db,G,B,F,x,x
Eb9b5 1,x,x,1,2,3,1,1;3;b5;b7;9,Eb,Bbb,Db,F,x,x
Eb9b5 2,1,2,1,3,4,1,1;3;b5;b7;9,Bbb,Eb,G,Db,F,Bbb
Eb9b5 3,2,1,3,1,1,4,1;3;b5;b7;9,Eb,G,Db,F,Bbb,Eb
Ebaug 1,x,3,2,0,0,x,1;3;#5,B,Eb,G,B,x,x
Ebaug 2,4,3,2,0,x,x,1;3;#5,G,B,Eb,G,x,x
Ebaug 3,x,x,4,2,3,1,1;3;#5,Eb,G,B,Eb,x,x
Ebdim 1,x,x,1,2,4,3,1;b3;b5,Eb,Bbb,Eb,Gb,x,x
Ebdim 2,x,1,2,3,4,x,1;b3;b5,Eb,Bbb,Eb,Gb,x,x
Ebdim 3,x,x,4,3,1,2,1;b3;b5,Eb,Gb,Bbb,Eb,x,x
Ebdim 4,x,x,3,1,4,x,1;b3;b5,Gb,Bbb,Eb,x,x,x
Ebdim7 1,2,4,1,3,x,x,1;b3;b5;bb7,Bbb,Eb,Gb,Dbb,x,x
Ebdim7 2,x,2,3,1,4,x,1;b3;b5;bb7,Gb,Dbb,Eb,Bbb,x,x
Ebdim7 3,x,x,1,3,2,4,1;b3;b5;bb7,Dbb,Gb,Bbb,Eb,x,x
Ebdim7 4,x,2,3,1,4,x,1;b3;b5;bb7,Eb,Bbb,Dbb,Gb,x,x
Ebdim7 5,2,x,1,3,1,x,1;b3;b5;bb7,Eb,Dbb,Gb,Bbb,x,x
Ebdim7 6,x,x,1,3,2,4,1;b3;b5;bb7,Eb,Bbb,Dbb,Gb,x,x
Ebdim7 7,x,2,3,1,4,1,1;b3;b5;bb7,Eb,Bbb,Dbb,Gb,Bbb,x
Ebdim7 8,x,x,1,3,2,4,1;b3;b5;bb7,Gb,Dbb,Eb,Bbb,x,x
Ebm 1,x,x,3,2,4,1,1;b3;5,Gb,Bb,Eb,Gb,x,x
Ebm 2,x,1,3,4,2,1,1;b3;5,Eb,Bb,Eb,Gb,Bb,x
Ebm 3,1,3,4,1,1,1,1;b3;5,Eb,Bb,Eb,Gb,Bb,Eb
Ebm 4,x,x,2,1,3,x,1;b3;5,Gb,Bb,Eb,x,x,x
Ebm 5,x,1,3,4,2,x,1;b3;5,Eb,Bb,Eb,Gb,x,x
Ebm11 1,x,x,3,1,4,x,1;b3;5;b7;9;11,Bb,Db,Ab,x,x,x
Ebm11 2,x,2,x,3,4,1,1;b3;5;b7;9;11,Eb,Db,Gb,Ab,x,x
Ebm6 1,x,3,1,2,1,x,1;b3;5;6,Eb,Gb,C,Eb,x,x
Ebm6 2,x,1,x,3,2,4,1;b3;5;6,Eb,Eb,Gb,C,x,x
Ebm6 3,1,x,3,1,4,1,1;b3;5;6,Eb,Eb,Gb,C,Eb,x
Ebm7 1,x,3,1,4,1,x,1;b3;5;b7,Eb,Gb,Db,Eb,x,x
Ebm7 2,x,1,3,1,2,1,1;b3;5;b7,Eb,Bb,Db,Gb,Bb,x
Ebm7 3,1,3,1,1,4,1,1;b3;5;b7,Eb,Bb,Db,Gb,Db,Eb
Ebm7 4,x,2,1,3,4,x,1;b3;5;b7,Eb,Gb,Db,Gb,x,x
Ebm7 5,x,1,x,2,3,x,1;b3;5;b7,Eb,Db,Gb,x,x,x
Ebm7 6,x,2,1,3,x,x,1;b3;5;b7,Eb,Gb,Db,x,x,x
Ebm7 7,x,x,3,1,2,x,1;b3;5;b7,Bb,Db,Gb,x,x,x
Ebm7 8,2,x,3,3,3,x,1;b3;5;b7,Eb,Db,Gb,Bb,x,x
Ebm7 9,x,1,1,4,1,x,1;b3;5;b7,Db,Gb,Db,Eb,x,x
Ebm7 10,3,x,1,4,1,x,1;b3;5;b7,Bb,Gb,Db,Eb,x,x
Ebm7 11,x,1,3,1,2,x,1;b3;5;b7,Eb,Bb,Db,Gb,x,x
Ebm9 1,x,2,1,3,4,x,1;b3;5;b7;9,Eb,Gb,Db,F,x,x
Ebm9 2,3,1,4,2,x,x,1;b3;5;b7;9,Eb,Gb,Db,F,x,x
Ebm9 3,1,3,1,1,1,4,1;b3;5;b7;9,Eb,Bb,Db,Gb,Bb,F
Ebmaj 1,x,4,3,1,2,1,1;3;5,Eb,G,Bb,Eb,G,x
Ebmaj 2,x,1,3,3,3,x,1;3;5,Eb,Bb,Eb,G,x,x
Ebmaj 3,1,3,4,2,1,1,1;3;5,Eb,Bb,Eb,G,Bb,Eb
Ebmaj 4,x,1,x,0,4,x,1;3;5,Eb,G,G,x,x,x
Ebmaj 5,x,x,x,3,4,1,1;3;5,Eb,G,Bb,x,x,x
Ebmaj 6,x,3,1,1,1,x,1;3;5,G,Bb,Eb,G,x,x
Ebmaj 7,1,x,3,3,3,x,1;3;5,Bb,Bb,Eb,G,x,x
Ebmaj 8,x,1,1,3,4,x,1;3;5,Bb,Eb,Bb,Eb,x,x
Ebmaj 9,x,x,3,1,2,x,1;3;5,G,Bb,Eb,x,x,x
Ebmaj 10,x,x,1,1,1,x,1;3;5,Bb,Eb,G,x,x,x
Ebmaj 11,x,1,2,3,4,1,1;3;5,Eb,Bb,Eb,G,Bb,x
Ebmaj 12,1,1,3,3,3,x,1;3;5,Bb,Eb,Bb,Eb,G,x
Ebmaj 13,x,x,1,4,x,x,1;3;5,G,Eb,x,x,x,x
Ebmaj 14,x,x,x,2,1,1,1;3;5,G,Bb,Eb,x,x,x
Ebmaj 15,x,4,3,1,2,x,1;3;5,Eb,G,Bb,Eb,x,x
Ebmaj7 1,x,4,3,1,1,1,1;3;5;7,Eb,G,Bb,D,G,x
Ebmaj7 2,x,1,3,2,4,1,1;3;5;7,Eb,Bb,D,G,Bb,x
Ebmaj7 3,x,x,4,3,2,1,1;3;5;7,Eb,G,Bb,D,x,x
Ebmaj9 1,x,x,1,0,4,2,1;3;5;7;9,Eb,G,D,F,x,x
