Root,Type,Type 2,E,A,D,G,B,E-2,Structure,Note1,Note2,Note3,Note4,Note5,Note6
C,7,,x,x,2,3,1,4,1;3;5;b7,E,Bb,C,G,,
C,7,,x,3,2,4,1,x,1;3;5;b7,C,E,Bb,C,,
C,dim7,,2,4,1,3,x,x,1;b3;b5;bb7,Gb,C,Eb,Bbb,,
C,dim7,,x,2,3,1,4,x,1;b3;b5;bb7,Eb,Bbb,C,Gb,,
C,dim7,,x,x,1,3,2,4,1;b3;b5;bb7,C,Gb,Bbb,Eb,,
C,dim7,,x,2,3,1,4,x,1;b3;b5;bb7,C,Gb,Bbb,Eb,,
C,dim7,,x,x,1,3,2,4,1;b3;b5;bb7,Eb,Bbb,C,Gb,,
C,dim7,,x,x,x,2,1,3,1;b3;b5;bb7,Gb,Bbb,Eb,,,
C,dim7,,3,x,1,4,2,x,1;b3;b5;bb7,Gb,Eb,Bbb,C,,
C,dim7,,3,x,1,4,2,x,1;b3;b5;bb7,Bbb,Gb,C,Eb,,
C,dim7,,3,x,1,4,2,x,1;b3;b5;bb7,C,Bbb,Eb,Gb,,
C,dim7,,x,x,1,3,2,4,1;b3;b5;bb7,Gb,C,Eb,Bbb,,
C,dim7,,x,x,1,3,2,4,1;b3;b5;bb7,Bbb,Eb,Gb,C,,
C,dim7,,x,2,3,1,4,x,1;b3;b5;bb7,Gb,C,Eb,Bbb,,
C,dim7,,x,2,3,1,4,x,1;b3;b5;bb7,Bbb,Eb,Gb,C,,
C,dim7,,3,x,1,4,2,x,1;b3;b5;bb7,Eb,C,Gb,Bbb,,
C,dim7,,x,3,1,2,x,x,1;b3;b5;bb7,C,Eb,Bbb,,,
C,dim7,,2,x,1,3,x,x,1;b3;b5;bb7,C,Bbb,Eb,,,
C,aug,,x,3,2,1,1,x,1;3;#5,C,E,G#,C,,
C,aug,,4,3,2,1,x,x,1;3;#5,G#,C,E,G#,,
C,aug,,x,x,4,2,3,1,1;3;#5,C,E,G#,C,,
C,maj,M,0,3,2,0,1,0,1;3;5,E,C,E,G,C,E
C,maj,,x,1,3,3,3,x,1;3;5,C,G,C,E,,
C,maj,,1,3,4,2,1,1,1;3;5,C,G,C,E,G,C
C,maj,,x,3,2,0,1,0,1;3;5,C,E,G,C,E,
C,maj,,x,x,x,0,1,0,1;3;5,G,C,E,,,
C,maj,,x,1,3,3,3,1,1;3;5,C,G,C,E,G,
C,maj,,x,1,2,3,4,0,1;3;5,C,G,C,E,E,
C,maj,,3,4,2,0,1,0,1;3;5,G,C,E,G,C,E
C,maj,,2,x,x,3,x,x,1;3;5,C,E,,,,
C,maj,,x,3,2,0,1,x,1;3;5,C,E,G,C,,
C,maj,,x,x,1,1,1,4,1;3;5,G,C,E,C,,
C,maj,,x,x,x,3,4,1,1;3;5,C,E,G,,,
C,maj,,x,x,1,1,1,x,1;3;5,G,C,E,,,
C,maj,,x,2,1,x,x,x,1;3;5,C,E,,,,
C,maj,,x,x,3,2,1,1,1;3;5,C,E,G,C,,
C,maj,,x,3,2,0,1,4,1;3;5,C,E,G,C,G,
C,maj,,x,1,x,0,4,x,1;3;5,C,G,E,,,
C,maj,,3,x,2,0,1,0,1;3;5,G,E,G,C,E,
C,11,,x,1,1,1,1,1,1;3;5;b7;9;11,C,F,Bb,D,G,
C,11,,3,x,4,2,1,1,1;3;5;b7;9;11,C,Bb,D,F,Bb,
C,11,,x,x,1,1,2,1,1;3;5;b7;9;11,C,F,Bb,D,,
C,maj9,,x,2,1,4,3,x,1;3;5;7;9,C,E,B,D,,
C,maj9,,2,1,3,1,x,x,1;3;5;7;9,C,E,B,D,,
C,maj9,,x,x,4,1,2,1,1;3;5;7;9,C,D,G,B,,
C,maj9,,x,1,4,3,2,0,1;3;5;7;9,C,G,B,D,E,
C,maj9,,x,1,0,3,2,0,1;3;5;7;9,C,D,B,D,E,
C,maj9,,x,3,0,0,0,0,1;3;5;7;9,C,D,G,B,E,
C,maj9,,x,x,1,3,2,2,1;3;5;7;9,E,B,D,G,,
C,maj9,,x,x,2,3,1,4,1;3;5;7;9,B,E,G,D,,
C,maj9,,x,2,0,0,1,0,1;3;5;7;9,B,D,G,C,E,
C,maj9,,2,x,4,1,3,x,1;3;5;7;9,C,B,D,G,,
C,maj9,,x,x,2,1,4,3,1;3;5;7;9,C,E,B,D,,
C,sus2,,x,1,3,4,1,1,1;2;5,C,G,C,D,G,
C,sus2,,x,2,x,0,3,4,1;2;5,C,G,D,G,,
C,sus2,,x,2,0,0,3,4,1;2;5,C,D,G,D,G,
C,m11,,2,x,3,4,1,x,1;b3;5;b7;9;11,C,Bb,Eb,F,,
C,m11,,x,2,1,3,4,1,1;b3;5;b7;9;11,C,Eb,Bb,D,F,
C,m11,,2,x,3,4,1,1,1;b3;5;b7;9;11,C,Bb,Eb,F,Bb,
C,m11,,x,2,1,3,4,1,1;b3;5;b7;9;11,C,Eb,Bb,Eb,F,
C,m11,,x,1,1,1,2,1,1;b3;5;b7;9;11,C,F,Bb,Eb,G,
C,m11,,x,1,1,1,1,1,1;b3;5;b7;9;11,C,F,Bb,D,G,
C,m11,,x,x,3,4,1,x,1;b3;5;b7;9;11,Bb,Eb,F,,,
C,m11,,x,x,1,3,1,1,1;b3;5;b7;9;11,Eb,Bb,C,F,,
C,add9,,x,2,1,0,3,4,1;3;5;9,C,E,G,D,G,
C,add9,,x,2,1,0,3,0,1;3;5;9,C,E,G,D,E,
C,add9,,x,x,3,2,1,4,1;3;5;9,C,E,G,D,,
C,add9,,x,1,0,0,2,0,1;3;5;9,C,D,G,D,E,
C,add9,,x,3,0,0,1,0,1;3;5;9,C,D,G,C,E,
C,m7b5,,x,1,3,2,4,x,1;b3;b5;b7,C,Gb,Bb,Eb,,
C,m7b5,,2,x,3,4,1,x,1;b3;b5;b7,C,Bb,Eb,Gb,,
C,m7b5,,1,2,1,1,x,x,1;b3;b5;b7,C,Gb,Bb,Eb,,
C,m7b5,,x,x,1,2,2,2,1;b3;b5;b7,C,Gb,Bb,Eb,,
C,m7b5,,x,2,x,3,4,1,1;b3;b5;b7,C,Bb,Eb,Gb,,
C,m13,,2,x,3,3,4,x,1;b3;5;b7;9;11;13,C,Bb,Eb,A,,
C,m13,,x,x,1,2,2,4,1;b3;5;b7;9;11;13,Eb,Bb,D,A,,
C,m,,x,4,1,0,2,x,1;b3;5,C,Eb,G,C,,
C,m,,x,1,3,4,2,1,1;b3;5,C,G,C,Eb,G,
C,m,,1,3,4,1,1,1,1;b3;5,C,G,C,Eb,G,C
C,m,,x,1,3,4,2,x,1;b3;5,C,G,C,Eb,,
C,m,,x,x,3,4,2,1,1;b3;5,G,C,Eb,G,,
C,m,,x,x,x,3,2,1,1;b3;5,C,Eb,G,,,
C,m,,x,1,x,0,2,x,1;b3;5,C,G,Eb,,,
C,m,,x,1,x,3,2,1,1;b3;5,C,C,Eb,G,,
C,m,,4,2,1,1,x,x,1;b3;5,C,Eb,G,C,,
C,m,,x,x,1,3,4,2,1;b3;5,C,G,C,Eb,,
C,m,,x,4,2,1,3,x,1;b3;5,C,Eb,G,C,,
C,m,,x,x,x,1,1,1,1;b3;5,Eb,G,C,,,
C,m,,x,x,3,1,1,1,1;b3;5,C,Eb,G,C,,
C,m,,x,x,3,1,1,x,1;b3;5,C,Eb,G,,,
C,m,,x,3,4,1,x,x,1;b3;5,G,C,Eb,,,
C,m,,2,1,1,x,x,x,1;b3;5,Eb,G,C,,,
C,m,,x,x,3,4,2,x,1;b3;5,G,C,Eb,,,
C,m,,x,2,1,1,x,x,1;b3;5,Eb,G,C,,,
C,m,,4,2,1,x,x,x,1;b3;5,C,Eb,G,,,
C,7b5,,x,1,2,1,3,x,1;3;b5;b7,C,Gb,Bb,E,,
C,7b5,,x,x,2,4,1,3,1;3;b5;b7,Bb,E,Gb,C,,
C,7b5,,1,3,2,4,x,x,1;3;b5;b7,C,Gb,Bb,E,,
C,m7,,x,3,1,4,1,x,1;b3;5;b7,C,Eb,Bb,C,,
C,m7,,x,1,3,1,2,1,1;b3;5;b7,C,G,Bb,Eb,G,
C,m7,,1,3,1,1,4,1,1;b3;5;b7,C,G,Bb,Eb,Bb,C
C,m7,,2,x,3,3,3,x,1;b3;5;b7,C,Bb,Eb,G,,
C,m7,,x,1,x,2,3,x,1;b3;5;b7,C,Bb,Eb,,,
C,m7,,1,3,1,1,1,1,1;b3;5;b7,C,G,Bb,Eb,G,C
C,m7,,2,x,x,3,4,1,1;b3;5;b7,C,Eb,G,Bb,,
C,m7,,x,x,1,3,2,2,1;b3;5;b7,C,G,Bb,Eb,,
C,m7,,x,2,1,3,4,x,1;b3;5;b7,C,Eb,Bb,Eb,,
C,m7,,x,2,1,3,4,x,1;b3;5;b7,C,Eb,Bb,Eb,,
C,m(maj7),,1,x,4,2,3,x,1;b3;5;7,C,B,Eb,G,,
C,m(maj7),,x,1,3,2,2,x,1;b3;5;7,C,G,B,Eb,,
C,m(maj7),,x,1,4,2,3,1,1;b3;5;7,C,G,B,Eb,G,
C,dim,,x,1,2,3,4,x,1;b3;b5,C,Gb,C,Eb,,
C,dim,,x,x,4,3,1,2,1;b3;b5,C,Eb,Gb,C,,
C,dim,,1,2,4,3,x,x,1;b3;b5,C,Gb,C,Eb,,
C,6,,x,4,2,3,1,0,1;3;5;6,C,E,A,C,E,
C,6,,x,1,3,3,3,3,1;3;5;6,C,G,C,E,A,
C,6,,1,x,3,2,4,1,1;3;5;6,C,C,E,A,C,
C,6,,2,x,1,4,3,x,1;3;5;6,C,A,E,G,,
C,6,,x,x,3,2,4,1,1;3;5;6,C,E,A,C,,
C,6,,x,x,x,1,1,1,1;3;5;6,C,E,A,,,
C,6,,2,x,1,4,x,x,1;3;5;6,C,A,E,,,
C,6,,x,4,2,3,1,x,1;3;5;6,C,E,A,C,,
C,6,,x,2,1,1,x,x,1;3;5;6,C,E,A,,,
C,6,,x,x,1,1,1,1,1;3;5;6,G,C,E,A,,
C,7(#5),,x,1,2,1,1,x,1;3;#5;b7,Bb,E,G#,C,,
C,7(#5),,x,1,4,1,3,2,1;3;#5;b7,C,G#,Bb,E,G#,
C,7(#5),,1,x,1,2,3,1,1;3;#5;b7,C,Bb,E,G#,C,
C,7(#5),,1,x,2,3,4,x,1;3;#5;b7,C,Bb,E,G#,,
C,7sus4,,x,2,3,4,1,x,1;4;5;b7,C,F,Bb,C,,
C,7sus4,,x,1,3,1,4,1,1;4;5;b7,C,G,Bb,F,G,
C,7sus4,,1,3,1,4,1,1,1;4;5;b7,C,G,Bb,F,G,C
C,maj7,,x,3,2,0,0,0,1;3;5;7,C,E,G,B,E,
C,maj7,,x,1,3,2,4,1,1;3;5;7,C,G,B,E,G,
C,maj7,,x,x,4,3,2,1,1;3;5;7,C,E,G,B,,
C,maj7,,x,1,3,2,4,x,1;3;5;7,C,G,B,E,,
C,maj7,,1,x,3,4,2,x,1;3;5;7,C,B,E,G,,
C,maj7,,3,4,2,0,0,0,1;3;5;7,G,C,E,G,B,E
C,maj7,,1,3,4,2,0,0,1;3;5;7,C,G,C,E,B,E
C,maj7,,x,1,3,4,0,0,1;3;5;7,C,G,C,B,E,
C,maj7,,1,x,3,4,x,x,1;3;5;7,C,B,E,,,
C,maj7,,x,2,1,0,0,3,1;3;5;7,C,E,G,B,G,
C,maj7,,x,2,4,0,0,0,1;3;5;7,C,G,G,B,E,
C,maj7,,x,x,1,1,1,3,1;3;5;7,G,C,E,B,,
C,maj7,,x,x,2,3,1,1,1;3;5;7,B,E,G,C,,
C,maj7,,x,x,1,3,3,3,1;3;5;7,C,G,B,E,,
C,maj7,,x,1,3,2,4,0,1;3;5;7,C,G,B,E,E,
C,maj7,,x,x,2,4,1,3,1;3;5;7,E,B,C,G,,
C,maj7,,2,x,1,3,4,x,1;3;5;7,E,C,G,B,,
C,maj7,,x,x,2,4,1,3,1;3;5;7,E,B,C,G,,
C,5,,x,1,3,x,x,x,1;5,C,G,,,,
C,5,,1,3,x,x,x,x,1;5,C,G,,,,
C,5,,x,1,3,4,x,x,1;5,C,G,C,,,
C,5,,1,3,4,x,x,x,1;5,C,G,C,,,
C,5,,1,1,3,x,x,x,1;5,G,C,G,,,
C,5,,x,x,2,3,x,x,1;5,G,C,,,,
C,5,,x,x,1,3,4,x,1;5,C,G,C,,,
C,7(#11),,2,x,3,4,1,x,1;3;5;b7;#11,C,Bb,E,F#,,
C,7(#11),,x,1,3,1,x,x,1;3;5;b7;#11,C,F#,Bb,,,
C,7(#11),,x,x,x,1,3,2,1;3;5;b7;#11,C,F#,Bb,,,
C,m6,,x,3,1,2,1,x,1;b3;5;6,C,Eb,A,C,,
C,m6,,x,1,x,3,2,4,1;b3;5;6,C,C,Eb,A,,
C,m6,,1,x,3,1,4,1,1;b3;5;6,C,C,Eb,A,C,
C,m6,,2,x,1,3,4,x,1;b3;5;6,C,A,Eb,G,,
C,m6/9,,x,x,1,2,2,4,1;b3;5;6;9,A,Eb,G,D,,
C,7(b9),,x,2,1,3,1,x,1;3;5;b7;b9,C,E,Bb,Db,,
C,7(b9),,3,2,4,1,x,x,1;3;5;b7;b9,C,E,Bb,Db,,
C,7(b9),,1,x,1,2,1,3,1;3;5;b7;b9,C,Bb,E,G,Db,
C,7(b9),,x,2,1,3,1,4,1;3;5;b7;b9,C,E,Bb,Db,G,
C,7(b9),,3,x,1,4,2,x,1;3;5;b7;b9,G,E,Bb,Db,,
C,m9,,x,2,1,3,4,x,1;b3;5;b7;9,C,Eb,Bb,D,,
C,m9,,3,1,4,2,x,x,1;b3;5;b7;9,C,Eb,Bb,D,,
C,m9,,1,3,1,1,1,4,1;b3;5;b7;9,C,G,Bb,Eb,G,D
C,m9,,x,x,2,1,4,3,1;b3;5;b7;9,C,Eb,Bb,D,,
C,13(b9),,x,x,1,2,4,3,1;3;5;b7;b9;11;13,Bb,E,A,Db,,
C,sus4,,x,3,4,0,1,x,1;4;5,C,F,G,C,,
C,sus4,,x,1,2,3,4,1,1;4;5,C,G,C,F,G,
C,sus4,,1,1,3,4,1,1,1;4;5,C,F,C,F,G,C
C,9-Jun,,x,2,1,1,3,4,1;3;5;6;9,C,E,A,D,G,
C,9-Jun,,2,1,1,1,3,4,1;3;5;6;9,C,E,A,D,G,C
C,9-Jun,,x,x,2,1,3,4,1;3;5;6;9,C,E,A,D,,
C,9-Jun,,x,2,1,1,3,x,1;3;5;6;9,C,E,A,D,,
D,9(#5),,x,1,2,1,1,x,1;3;#5;b7;9,C,F#,A#,D,,
D,9(#5),,x,x,1,3,3,4,1;3;#5;b7;9,F#,C,E,A#,,
D,13,,x,2,1,3,3,4,1;3;5;b7;9;11;13,D,F#,C,E,B,
D,13,,3,x,4,2,1,1,1;3;5;b7;9;11;13,D,C,E,F#,B,
D,13,,1,x,1,2,3,4,1;3;5;b7;9;11;13,D,C,F#,B,E,
D,13,,1,x,2,3,4,x,1;3;5;b7;9;11;13,D,C,F#,B,,
D,13,,x,1,3,1,1,4,1;3;5;b7;9;11;13,D,A,C,E,B,
D,13,,x,2,1,3,0,4,1;3;5;b7;9;11;13,D,F#,C,B,A,
D,13,,x,x,1,2,3,1,1;3;5;b7;9;11;13,C,F#,B,D,,
D,13,,x,1,3,3,2,x,1;3;5;b7;9;11;13,C,F#,B,D,,
D,13,,x,x,1,3,3,4,1;3;5;b7;9;11;13,F#,C,E,B,,
D,13,,x,1,x,2,4,4,1;3;5;b7;9;11;13,D,C,F#,B,,
D,13,,x,0,1,2,2,4,1;3;5;b7;9;11;13,A,F#,C,E,B,
D,13,,1,3,1,2,4,1,1;3;5;b7;9;11;13,D,A,C,F#,B,D
D,13,,x,x,1,2,3,4,1;3;5;b7;9;11;13,C,F#,B,E,,
D,7(#9),,x,2,1,3,4,x,1;3;5;b7;#9,D,F#,C,E#,,
D,7(#9),,2,1,3,3,3,x,1;3;5;b7;#9,D,F#,C,E#,A,
D,7(#9),,1,3,1,2,1,4,1;3;5;b7;#9,D,A,C,F#,A,E#
D,9,,x,0,x,2,1,0,1;3;5;b7;9,A,A,C,E,,
D,9,,x,2,1,3,4,x,1;3;5;b7;9,D,F#,C,E,,
D,9,,x,1,3,2,4,0,1;3;5;b7;9,F#,C,E,A,E,
D,9,,2,x,0,3,1,0,1;3;5;b7;9,F#,D,A,C,E,
D,9,,x,2,1,3,3,3,1;3;5;b7;9,D,F#,C,E,A,
D,9,,x,2,x,1,3,0,1;3;5;b7;9,C,A,D,E,,
D,9,,x,1,3,1,1,1,1;3;5;b7;9,D,A,C,E,A,
D,9,,x,x,1,3,2,1,1;3;5;b7;9,D,A,C,E,,
D,9,,x,1,3,2,4,x,1;3;5;b7;9,F#,C,E,A,,
D,9,,2,x,1,3,3,3,1;3;5;b7;9,A,F#,C,E,A,
D,9b5,,x,x,0,1,2,0,1;3;b5;b7;9,D,Ab,C,E,,
D,9b5,,1,2,1,3,4,1,1;3;b5;b7;9,Ab,D,F#,C,E,Ab
D,9b5,,2,1,3,1,1,4,1;3;b5;b7;9,D,F#,C,E,Ab,D
D,maj13,,x,1,1,1,2,1,1;3;5;7;9;11;13,F#,B,E,A,C#,
D,7,,x,0,0,2,1,3,1;3;5;b7,A,D,A,C,F#,
D,7,,x,1,3,1,4,1,1;3;5;b7,D,A,C,F#,A,
D,7,,1,3,1,2,4,1,1;3;5;b7,D,A,C,F#,C,D
D,7,,x,x,0,2,1,3,1;3;5;b7,D,A,C,F#,,
D,7,,x,4,0,1,3,2,1;3;5;b7,C,D,A,D,F#,
D,7,,x,3,2,4,1,x,1;3;5;b7,D,F#,C,D,,
D,7,,x,2,1,3,x,x,1;3;5;b7,D,F#,C,,,
D,7,,x,x,1,1,1,3,1;3;5;b7,A,D,F#,C,,
D,7,,x,x,3,2,4,1,1;3;5;b7,D,F#,C,D,,
D,7,,1,x,2,3,x,x,1;3;5;b7,D,C,F#,,,
D,7,,x,x,2,3,1,4,1;3;5;b7,F#,C,D,A,,
D,7,,1,x,2,4,3,x,1;3;5;b7,D,C,F#,A,,
D,7,,x,x,2,3,1,4,1;3;5;b7,F#,C,D,A,,
D,7,,x,x,1,3,2,4,1;3;5;b7,D,A,C,F#,,
D,7,,2,x,1,1,1,x,1;3;5;b7,C,A,D,F#,,
D,7,,x,0,4,1,1,x,1;3;5;b7,A,C,D,F#,,
D,dim7,,2,4,1,3,x,x,1;b3;b5;bb7,Ab,D,F,Cb,,
D,dim7,,x,2,3,1,4,x,1;b3;b5;bb7,F,Cb,D,Ab,,
D,dim7,,x,x,1,3,2,4,1;b3;b5;bb7,Cb,F,Ab,D,,
D,dim7,,x,x,1,3,2,4,1;b3;b5;bb7,Ab,D,F,Cb,,
D,dim7,,2,x,1,3,1,x,1;b3;b5;bb7,D,Cb,F,Ab,,
D,dim7,,x,2,3,1,4,x,1;b3;b5;bb7,D,Ab,Cb,F,,
D,aug,,x,3,2,1,1,x,1;3;#5,D,F#,A#,D,,
D,aug,,4,3,2,1,x,x,1;3;#5,A#,D,F#,A#,,
D,aug,,x,x,4,2,3,1,1;3;#5,D,F#,A#,D,,
D,aug,,x,x,0,3,4,2,1;3;#5,D,A#,D,F#,,
D,maj,M,x,0,0,1,3,2,1;3;5,A,D,A,D,F#,
D,maj,,x,1,3,3,3,x,1;3;5,D,A,D,F#,,
D,maj,,1,3,4,2,1,1,1;3;5,D,A,D,F#,A,D
D,maj,,x,x,0,1,3,2,1;3;5,D,A,D,F#,,
D,maj,,x,4,3,1,2,1,1;3;5,D,F#,A,D,F#,
D,maj,,x,1,3,3,3,1,1;3;5,D,A,D,F#,A,
D,maj,,x,0,3,1,2,1,1;3;5,A,F#,A,D,F#,
D,maj,,x,x,0,3,4,1,1;3;5,D,D,F#,A,,
D,maj,,x,4,3,1,2,x,1;3;5,D,F#,A,D,,
D,maj,,2,1,x,4,x,x,1;3;5,D,F#,F#,,,
D,maj,,x,x,3,1,2,1,1;3;5,F#,A,D,F#,,
D,maj,,x,x,1,1,1,x,1;3;5,A,D,F#,,,
D,maj,,x,0,3,1,x,x,1;3;5,A,F#,A,,,
D,maj,,x,x,1,1,1,4,1;3;5,A,D,F#,D,,
D,maj,,x,x,3,2,1,1,1;3;5,D,F#,A,D,,
D,maj,,x,2,1,x,x,x,1;3;5,D,F#,,,,
D,11,,x,0,0,0,1,0,1;3;5;b7;9;11,A,D,G,C,E,
D,11,,x,1,1,1,1,1,1;3;5;b7;9;11,D,G,C,E,A,
D,11,,4,x,3,2,1,1,1;3;5;b7;9;11,D,C,E,G,C,
D,maj9,,x,0,4,1,2,0,1;3;5;7;9,A,F#,A,C#,E,
D,maj9,,x,2,1,4,3,x,1;3;5;7;9,D,F#,C#,E,,
D,maj9,,x,0,4,1,2,1,1;3;5;7;9,A,D,E,A,C#,
D,maj9,,x,3,4,1,2,0,1;3;5;7;9,C#,F#,A,D,E,
D,sus2,,x,x,0,1,3,0,1;2;5,D,A,D,E,,
D,sus2,,x,0,0,1,3,0,1;2;5,A,D,A,D,E,
D,sus2,,x,1,3,4,1,1,1;2;5,D,A,D,E,A,
D,sus2,,1,1,3,4,1,1,1;2;5,A,D,A,D,E,A
D,m11,,2,x,3,4,1,x,1;b3;5;b7;9;11,D,C,F,G,,
D,m11,,x,x,1,3,4,1,1;b3;5;b7;9;11,F,C,E,G,,
D,m11,,x,x,2,3,1,4,1;b3;5;b7;9;11,C,F,G,D,,
D,m11,,x,x,1,3,1,1,1;b3;5;b7;9;11,F,C,D,G,,
D,m11,,x,2,1,3,4,1,1;b3;5;b7;9;11,D,F,C,E,G,
D,m11,,x,1,1,1,2,1,1;b3;5;b7;9;11,D,G,C,F,A,
D,m11,,x,x,2,3,1,4,1;b3;5;b7;9;11,D,G,A,E,,
D,m11,,x,x,3,1,4,x,1;b3;5;b7;9;11,A,C,G,,,
D,m11,,x,2,1,3,1,1,1;b3;5;b7;9;11,D,F,C,D,G,
D,m11,,x,0,2,0,3,0,1;b3;5;b7;9;11,A,F,G,D,E,
D,m11,,2,x,3,4,1,1,1;b3;5;b7;9;11,D,C,F,G,C,
D,m13,,x,1,3,1,2,4,1;b3;5;b7;9;11;13,D,A,C,F,B,
D,m,,x,0,0,2,3,1,1;b3;5,A,D,A,D,F,
D,m,,x,1,3,4,2,1,1;b3;5,D,A,D,F,A,
D,m,,1,3,4,1,1,1,1;b3;5,D,A,D,F,A,D
D,m,,x,x,0,2,3,1,1;b3;5,D,A,D,F,,
D,m,,2,x,x,3,x,x,1;b3;5,D,F,,,,
D,m,,x,x,x,x,1,4,1;b3;5,F,D,,,,
D,m,,x,x,3,4,2,1,1;b3;5,A,D,F,A,,
D,m,,1,x,0,2,4,x,1;b3;5,F,D,A,D,,
D,m,,x,x,3,4,2,x,1;b3;5,A,D,F,,,
D,m,,x,x,3,1,1,1,1;b3;5,D,F,A,D,,
D,m,,1,3,x,1,x,1,1;b3;5,D,A,F,D,,
D,m,,x,x,0,1,1,1,1;b3;5,D,F,A,D,,
D,m,,x,3,0,1,x,1,1;b3;5,A,D,F,D,,
D,m,,x,1,3,4,2,x,1;b3;5,D,A,D,F,,
D,m,,x,1,x,3,2,1,1;b3;5,D,D,F,A,,
D,m,,x,0,2,x,3,x,1;b3;5,A,F,D,,,
D,m,,x,4,2,1,x,x,1;b3;5,D,F,A,,,
D,m,,x,x,x,3,2,1,1;b3;5,D,F,A,,,
D,m,,x,x,0,3,2,1,1;b3;5,D,D,F,A,,
D,7b5,,x,1,2,1,3,x,1;3;b5;b7,D,Ab,C,F#,,
D,7b5,,x,x,2,4,1,3,1;3;b5;b7,C,F#,Ab,D,,
D,7b5,,1,3,2,4,x,x,1;3;b5;b7,D,Ab,C,F#,,
D,m7,,x,0,0,2,1,1,1;b3;5;b7,A,D,A,C,F,
D,m7,,x,1,3,1,2,1,1;b3;5;b7,D,A,C,F,A,
D,m7,,1,3,1,1,4,1,1;b3;5;b7,D,A,C,F,C,D
D,m7,,x,x,0,2,1,1,1;b3;5;b7,D,A,C,F,,
D,m7,,2,x,3,3,x,x,1;b3;5;b7,D,C,F,,,
D,m7,,2,x,3,3,3,x,1;b3;5;b7,D,C,F,A,,
D,m7,,x,2,1,3,4,x,1;b3;5;b7,D,F,C,F,,
D,m7,,x,2,1,3,x,x,1;b3;5;b7,D,F,C,,,
D,m7,,x,1,x,2,3,x,1;b3;5;b7,D,C,F,,,
D,m7,,x,x,1,3,1,4,1;b3;5;b7,F,C,D,A,,
D,m7,,x,x,1,1,1,1,1;b3;5;b7,C,F,A,D,,
D,m7,,x,x,0,1,3,2,1;b3;5;b7,D,C,F,A,,
D,m7,,x,1,3,1,2,4,1;b3;5;b7,D,A,C,F,C,
D,m7,,x,x,3,1,2,x,1;b3;5;b7,A,C,F,,,
D,m(maj7),,x,x,0,2,3,1,1;b3;5;7,D,A,C#,F,,
D,m(maj7),,x,x,3,1,2,x,1;b3;5;7,A,C#,F,,,
D,dim,,x,1,2,4,3,x,1;b3;b5,D,Ab,D,F,,
D,dim,,x,x,4,3,1,2,1;b3;b5,D,F,Ab,D,,
D,dim,,1,2,3,1,x,x,1;b3;b5,D,Ab,D,F,,
D,dim,,x,x,3,1,4,x,1;b3;b5,F,Ab,D,,,
D,dim,,x,3,1,2,1,x,1;b3;b5,F,Ab,D,F,,
D,6,,x,0,0,1,0,2,1;3;5;6,A,D,A,B,F#,
D,6,,x,1,3,3,3,3,1;3;5;6,D,A,D,F#,B,
D,6,,1,x,3,2,4,1,1;3;5;6,D,D,F#,B,D,
D,6,,x,x,0,2,0,3,1;3;5;6,D,A,B,F#,,
D,6,,x,x,3,2,4,1,1;3;5;6,D,F#,B,D,,
D,6,,x,4,2,3,1,x,1;3;5;6,D,F#,B,D,,
D,6,,x,x,0,3,x,x,1;3;5;6,D,B,,,,
D,6,,x,x,x,2,3,4,1;3;5;6,D,F#,B,,,
D,6,,x,1,4,x,x,x,1;3;5;6,D,B,,,,
D,6,,x,x,3,3,3,3,1;3;5;6,A,D,F#,B,,
D,7(#5),,x,1,2,1,1,x,1;3;#5;b7,C,F#,A#,D,,
D,7(#5),,x,1,4,1,3,2,1;3;#5;b7,D,A#,C,F#,A#,
D,7(#5),,1,x,1,2,3,1,1;3;#5;b7,D,C,F#,A#,D,
D,7(#5),,x,x,1,2,3,1,1;3;#5;b7,C,F#,A#,D,,
D,7(#5),,1,x,2,3,4,x,1;3;#5;b7,D,C,F#,A#,,
D,7sus4,,x,0,0,2,1,3,1;4;5;b7,A,D,A,C,G,
D,7sus4,,x,1,3,1,4,1,1;4;5;b7,D,A,C,G,A,
D,7sus4,,1,3,1,4,1,1,1;4;5;b7,D,A,C,G,A,D
D,maj7,,x,0,0,1,1,1,1;3;5;7,A,D,A,C#,F#,
D,maj7,,x,1,3,2,4,1,1;3;5;7,D,A,C#,F#,A,
D,maj7,,x,x,4,3,2,1,1;3;5;7,D,F#,A,C#,,
D,maj7,,x,x,0,1,1,1,1;3;5;7,D,A,C#,F#,,
D,maj7,,x,1,3,2,4,x,1;3;5;7,D,A,C#,F#,,
D,maj7,,x,4,3,1,1,1,1;3;5;7,D,F#,A,C#,F#,
D,maj7,,x,2,1,4,x,x,1;3;5;7,D,F#,C#,,,
D,5,,x,1,3,x,x,x,1;5,D,A,,,,
D,5,,1,3,x,x,x,x,1;5,D,A,,,,
D,5,,x,1,3,4,x,x,1;5,D,A,D,,,
D,5,,x,x,0,1,3,x,1;5,D,A,D,,,
D,5,,x,x,x,x,1,3,1;5,D,A,,,,
D,5,,1,3,4,x,x,x,1;5,D,A,D,,,
D,5,,x,x,3,4,x,x,1;5,A,D,,,,
D,5,,x,x,0,1,3,4,1;5,D,A,D,A,,
D,5,,x,4,x,1,2,x,1;5,D,A,D,,,
D,5,,x,x,0,1,x,x,1;5,D,A,,,,
